,Date,S&P/ASX 200 ,Austrian Traded Index,BEL 20 Index,S&P/TSX 60 INDEX,S&P/CLX IGPA (CLP) Index,Colombia Price Index,OMXC 25 CAP Index,OMX Helsinki,IBEX 35 Index,Budapest SE Index,Athex,OMX Iceland,ISEQ,FTSE,TOPIX ,LuxX Index,OMX Vilnius,Oslo Stock Exchange Equity Index,S&P/Bmv Ipc, Lisbon PSI Index,Amsterdam,Swiss Market Index,OMX Stockholm,PX Prague,FTSE 100 Index,Shanghai SE 50,BIST 100 Index,SBF 120 - PRICE INDEX,DAX PERFORMANCE - PRICE INDEX,S&P 500 VALUE - PRICE INDEX
1604,04/12/2019,6606.5,3112.5,3889.41,1009.0,23150.19,634.23,1223.58,9437.06,9270.8,44078.02,888.68,1489.59,6985.79,23034.2,1703.27,1312.33,708.59,819.34,42191.92,5124.4,590.99,10334.56,1725.6,1079.35,7188.5,2901.07,1077.01,4568.75,13140.57,1238.32
1605,05/12/2019,6683.0,3113.72,3887.14,1004.87,23600.44,636.15,1231.55,9422.62,9243.4,44182.07,878.57,1492.1,7032.56,22969.4,1711.41,1313.87,708.18,817.51,42216.03,5128.87,591.44,10363.5,1723.63,1083.94,7137.85,2921.95,1086.59,4572.8,13054.8,1241.76
1606,06/12/2019,6707.0,3144.5,3929.05,1015.09,23560.12,641.92,1240.31,,9382.7,44207.5,873.21,1508.07,7101.94,23182.72,1713.36,1345.23,709.21,825.72,41938.69,5172.86,602.3,10463.88,1742.61,1091.19,7239.66,2939.82,1088.69,4623.22,13166.58,1254.43
1607,09/12/2019,6730.0,3124.09,3942.51,1011.42,23664.56,641.1,1234.54,9467.39,9354.6,44640.38,863.77,1512.17,7082.35,22956.9,1722.07,1347.96,707.35,827.75,41951.59,5161.51,602.26,10434.89,1743.31,1087.25,7233.9,2933.04,1087.86,4598.6,13105.61,1250.05
1608,10/12/2019,6706.9,3118.99,3927.63,1011.4,23729.26,637.95,1232.95,9454.73,9321.1,44248.52,861.67,1509.98,7060.33,23122.82,1720.77,1334.38,707.68,822.81,42633.43,5148.63,599.93,10390.53,1735.51,1085.32,7213.76,2936.99,1080.11,4605.13,13070.72,1249.75
1609,11/12/2019,6752.6,3123.12,3920.85,1011.37,23858.13,645.98,1228.52,9460.94,9392.5,44603.48,883.96,1498.36,7036.3,23155.64,1714.95,1350.75,708.16,818.93,43195.19,5148.97,598.96,10405.31,1741.62,1079.96,7216.25,2949.65,1079.22,4613.14,13146.74,1252.73
1610,12/12/2019,6708.8,3166.33,3931.65,1012.93,24006.09,653.9,1233.59,9505.14,9468.5,45382.68,885.21,1518.82,7075.64,23390.95,1712.83,1373.69,709.43,824.21,,5195.54,599.71,10451.36,1758.24,1091.78,7273.47,2938.04,1101.15,4629.46,13221.64,1267.45
1611,13/12/2019,6739.7,3168.06,3936.1,1015.49,24350.41,660.06,1234.9,9577.84,9563.7,45760.15,891.08,1523.65,7189.03,23329.33,1739.98,1382.15,706.85,829.67,44254.43,5203.38,602.86,10429.27,1770.12,1093.41,7353.44,3006.31,1104.77,4655.99,13282.72,1265.39
1612,16/12/2019,6849.7,3199.99,3977.89,1017.96,24316.37,665.34,1257.06,9655.58,9680.6,45603.92,880.76,1514.85,7213.99,23524.76,1736.87,1390.99,708.06,834.07,44356.22,5221.09,610.67,10541.67,1787.66,1100.02,7519.05,2999.2,1111.26,4711.55,13407.66,1274.93
1613,17/12/2019,6847.3,3207.06,3963.81,1018.78,24026.43,664.62,1254.59,9737.21,9615.9,45035.35,894.49,1509.42,7122.61,23630.77,1747.2,1369.06,709.67,830.33,44401.16,5218.84,606.23,10538.89,1791.93,1101.1,7525.28,3033.14,1110.74,4695.46,13287.83,1276.5
1614,18/12/2019,6851.4,3194.52,3967.68,1015.58,23667.42,676.41,1240.93,9757.52,9621.8,45656.8,905.64,1510.17,7138.39,23628.87,1738.4,1359.87,708.65,832.36,45106.29,5201.24,606.04,10556.74,1787.96,1106.23,7540.75,3025.78,1105.75,4687.66,13222.16,1275.27
1615,19/12/2019,6833.1,3204.61,3985.29,1017.27,23727.31,681.67,1240.69,9813.93,9617.2,45944.68,902.78,1513.35,7149.89,23708.94,1736.11,1358.77,709.96,838.16,44649.43,5218.51,605.77,10575.15,1783.29,1111.24,7573.82,3017.71,1105.99,4697.77,13211.96,1278.55
1616,20/12/2019,6816.3,3210.27,3992.93,1021.01,23662.72,678.39,1247.15,9892.63,9675.5,45606.35,892.06,1515.45,7199.29,24003.64,1733.07,1361.79,708.44,842.94,44505.64,5240.09,609.26,10679.37,1794.8,1108.3,7582.48,3012.63,1111.77,4733.46,13318.9,1284.28
1617,23/12/2019,6785.1,3220.94,3989.61,1020.33,23613.29,690.34,1258.88,9922.72,9659.6,45984.46,912.52,1522.06,7188.4,23898.42,1729.42,1370.96,709.77,849.41,44276.85,5240.08,609.22,10724.34,1795.66,1114.73,7623.59,2984.24,1121.75,4740.7,13300.98,1285.05
1618,24/12/2019,6794.2,,3992.13,1022.77,23563.91,690.43,,,9661.8,,,,7222.94,,1728.22,1375.56,,,44157.97,5231.29,609.33,,,,7632.24,2996.77,1131.53,4743.13,13300.98,1284.36
1619,25/12/2019,,,,,,690.43,,,,,,,,,1721.42,,,,,,,,,,,2986.0,1133.29,4743.13,13300.98,1284.36
1620,26/12/2019,,,,,23381.42,690.54,,,,,,,,,1731.2,,,,44300.17,,,,,,,3011.64,1136.53,4743.13,13300.98,1287.32
1621,27/12/2019,6821.7,3212.54,3996.35,1022.01,23376.72,690.55,1264.36,9940.07,9700.5,,920.54,1517.79,7259.87,23757.6,1733.18,1391.26,712.77,846.7,44261.51,5269.31,611.01,10730.15,1798.04,1119.33,7644.9,3017.78,1136.84,4748.39,13337.11,1287.27
1622,30/12/2019,6804.9,3186.94,3967.18,1017.07,23393.53,692.41,1253.9,9874.66,9612.6,46082.82,917.79,1516.42,7183.21,23506.37,1721.36,1383.59,712.14,843.35,43657.48,5236.59,605.83,10616.94,1771.85,1115.63,7587.05,3062.75,1147.54,4709.29,13249.01,1281.17
1623,31/12/2019,6684.1,,3955.83,1014.92,,691.78,,,9549.2,,916.67,,7183.41,,,1378.43,,,43541.02,5214.14,604.58,,,,7542.44,3063.22,1144.25,4703.82,13249.01,1285.77
1624,01/01/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,4703.82,13249.01,1285.77
1625,02/01/2020,6690.6,3229.37,4015.93,1018.24,23985.35,697.8,1253.25,10021.43,9691.2,46230.22,930.71,1542.45,7314.94,23836.26,,1388.8,716.7,851.57,44437.23,5265.78,612.87,,1808.63,1123.91,7604.3,3090.83,1159.32,4754.15,13385.93,1289.84
1626,03/01/2020,6733.5,3217.07,3994.61,1015.65,24141.94,704.67,1237.55,9988.49,9646.6,46141.22,920.09,1526.12,7242.09,23702.35,,1370.06,718.39,853.47,44624.85,5242.13,611.06,10699.82,1785.23,1121.44,7622.4,3078.28,1136.84,4752.62,13219.14,1280.86
1627,06/01/2020,6735.7,3202.74,3971.78,1018.26,24342.37,706.79,1235.16,,9600.9,44658.76,,1518.95,7210.64,23581.29,1697.49,1365.41,721.3,853.29,44495.3,5235.9,607.24,10665.41,,1118.43,7575.34,3056.84,1114.13,4727.88,13126.99,1283.03
1628,07/01/2020,6826.4,3189.5,3984.73,1021.3,24499.85,698.39,1240.97,9960.0,9579.8,44490.8,924.69,1534.22,7246.53,23723.38,1725.05,1365.67,723.9,849.34,44157.81,5230.07,609.71,10686.8,1796.85,1117.64,7573.85,3074.02,1126.0,4729.76,13226.83,1277.78
1629,08/01/2020,6817.6,3195.05,3980.69,1022.96,24490.56,696.58,1239.03,9913.63,9591.4,44932.18,914.17,1532.43,7211.87,23832.02,1701.4,1381.81,724.46,850.52,44470.91,5226.97,610.48,10652.16,1795.41,1118.22,7574.93,3037.85,1128.76,4743.78,13320.18,1281.5
1630,09/01/2020,6874.2,3203.32,4013.98,1026.72,24429.78,692.78,1246.12,9935.53,9581.8,45493.15,926.06,1535.44,7249.62,24016.7,1729.05,1386.14,728.1,849.55,44572.17,5229.19,612.55,10650.97,1796.73,1126.66,7598.12,3067.55,1179.9,4753.41,13495.06,1286.4
1631,10/01/2020,6929.0,3219.39,4009.88,1025.66,24861.18,689.2,1246.79,9987.26,9573.6,45364.14,923.63,1555.34,7274.19,24021.4,1735.16,1367.77,726.13,850.69,44660.33,5257.92,610.43,10639.49,1784.97,1133.67,7587.85,3067.88,1186.64,4748.7,13483.31,1281.76
1632,13/01/2020,6903.7,3215.75,3984.58,1030.12,24720.61,688.28,1250.5,10051.67,9543.9,45447.52,919.39,1552.19,7242.21,23896.59,,1383.48,727.96,850.79,44847.47,5260.04,608.9,10622.41,1790.51,1137.41,7617.6,3090.13,1202.49,4747.97,13451.52,1286.59
1633,14/01/2020,6962.2,3210.22,3990.63,1033.48,24565.22,688.97,1255.01,10097.94,9528.3,44960.31,923.69,1555.4,7249.22,23928.21,1740.53,1381.31,730.26,848.9,44773.24,5292.22,611.15,10655.82,1792.9,1139.1,7622.35,3080.6,1214.23,4751.71,13456.49,1287.8
1634,15/01/2020,6994.8,3171.82,3970.72,1037.11,24387.9,683.4,1274.01,10114.67,9511.7,44565.03,928.66,1559.02,7169.88,23763.86,1731.06,1363.87,729.93,846.77,44453.33,5303.13,611.56,10670.74,1787.29,1133.09,7642.8,3058.01,1209.39,4749.42,13432.3,1289.33
1635,16/01/2020,7041.8,3174.86,3987.78,1041.37,24425.92,680.87,1272.92,10209.03,9572.5,44350.39,932.13,1568.89,7156.86,23940.41,1728.72,1347.38,730.58,846.6,45303.08,5306.8,612.06,10693.52,1812.3,1133.26,7609.81,3043.09,1210.01,4755.34,13429.43,1298.61
1636,17/01/2020,7064.1,3172.52,4007.2,1046.06,24392.02,685.06,1284.3,10271.99,9681.3,44422.81,934.22,1584.76,7194.5,24141.07,1735.44,1360.78,733.64,856.87,45817.76,5307.98,615.57,10841.82,1825.94,1132.99,7674.56,3053.17,1214.75,4798.09,13526.13,1301.02
1637,20/01/2020,7079.5,3172.35,4012.67,1048.5,24113.09,683.77,1287.53,10327.66,9658.8,44470.93,940.2,1556.65,7184.64,24002.45,1744.16,1379.41,739.25,856.04,45902.68,5303.81,614.23,10846.29,1821.29,1131.45,7651.44,3065.99,1226.2,4786.63,13548.94,1301.02
1638,21/01/2020,7066.3,3158.55,4018.85,1047.14,23580.72,677.04,1286.32,10256.55,9611.3,44132.0,942.27,1550.96,7139.85,23845.28,1734.97,1374.64,738.92,850.89,45637.32,5276.12,611.89,10884.51,1825.62,1130.12,7610.7,3012.11,1235.56,4761.21,13555.87,1295.34
1639,22/01/2020,7132.7,3154.7,4015.71,1049.41,23454.72,676.28,1294.2,10234.26,9573.7,44597.05,942.92,1537.69,7170.46,23706.29,1744.13,1368.54,738.14,851.72,45604.44,5263.81,611.56,10895.07,1811.76,1140.48,7571.92,3017.88,1227.47,4737.33,13515.75,1295.64
1640,23/01/2020,7088.0,3121.98,3978.3,1051.69,23355.92,669.29,1288.94,10185.96,9518.5,44823.28,939.17,1507.04,7120.67,23707.05,1730.5,1353.87,739.14,838.69,45476.43,5234.74,605.62,10813.94,1795.43,1135.4,7507.67,2932.49,1225.4,4706.86,13388.42,1295.94
1641,24/01/2020,7090.5,3145.45,4002.84,1047.97,23310.2,668.65,1299.42,10225.57,9562.0,44515.97,948.64,1529.03,7180.8,23969.13,1730.44,1373.85,740.78,846.91,45141.62,5286.48,614.24,10849.75,1812.85,1142.95,7585.98,,1221.42,4743.3,13576.68,1283.23
1642,27/01/2020,,3098.44,3903.5,1041.19,22933.43,651.37,1268.78,10015.13,9366.3,43929.17,936.25,1505.9,7056.03,23416.13,1702.57,1330.14,734.07,830.67,44134.39,5178.89,598.69,10675.96,1771.48,1131.58,7412.05,,1201.5,4627.29,13204.77,1265.64
1643,28/01/2020,6994.5,3119.57,3956.11,1045.14,22965.8,650.95,1276.93,10189.74,9484.2,43675.5,933.43,1507.11,7078.3,24027.63,1692.28,1342.77,732.86,835.95,44717.94,5243.32,602.96,10781.98,1786.35,1107.47,7480.69,,1198.02,4674.67,13323.69,1273.42
1644,29/01/2020,7031.5,3133.53,3965.01,1044.82,22962.97,653.26,1295.34,10157.03,9546.7,43431.3,931.21,1501.21,7169.25,24164.73,1699.95,1318.77,736.42,834.44,45132.6,5259.35,605.22,10859.88,1791.67,1097.59,7483.57,,1196.89,4696.08,13345.0,1267.66
1645,30/01/2020,7008.4,3101.48,3927.86,1044.44,22861.92,653.56,1274.98,10155.46,9477.9,43501.99,921.21,1489.22,7078.77,23781.1,1674.77,1271.17,733.82,826.41,44862.76,5246.0,598.95,10748.92,1787.96,1074.39,7381.96,,1198.5,4634.18,13157.12,1271.85
1646,31/01/2020,7017.2,3074.31,3907.61,1032.97,22958.19,640.81,1277.8,10092.52,9367.9,43072.08,910.9,1495.34,6998.2,23237.03,1684.44,1290.49,734.41,822.33,44108.31,5252.03,589.5,10627.88,1783.26,1072.46,7286.01,,1191.4,4587.35,12981.97,1249.47
1647,03/02/2020,6923.3,3056.63,3929.27,1036.0,22971.18,645.87,1278.76,10096.55,9404.7,43390.81,903.47,1488.79,7097.51,23460.01,1672.66,1308.26,735.79,821.87,,5225.04,592.36,10664.95,1782.91,1085.15,7326.31,2727.09,1192.43,4612.8,13045.19,1253.31
1648,04/02/2020,6948.7,3083.67,4039.92,1045.18,23373.25,662.67,1299.14,10246.81,9562.9,43864.82,916.75,1498.96,7134.42,23844.85,1684.24,1349.77,735.13,823.72,45047.07,5264.14,605.4,10800.64,1821.04,1090.21,7439.82,2794.66,1221.36,4687.07,13281.74,1268.11
1649,05/02/2020,6976.1,3124.47,4103.04,1052.46,23405.74,671.73,1330.64,10404.82,9717.8,44020.03,920.99,1521.86,7199.29,24236.63,1701.83,1366.42,735.66,836.15,44782.86,5302.88,613.41,10994.15,1847.35,1103.37,7482.48,2812.9,1223.21,4729.27,13478.33,1291.16
1650,06/02/2020,7049.2,3142.59,4140.23,1058.65,23524.83,667.16,1342.84,10521.85,9811.3,44127.99,921.45,1521.73,7187.17,24490.35,1736.98,1438.11,738.97,842.61,44493.15,5287.35,618.75,11012.36,1851.95,1114.6,7504.79,2854.89,1222.84,4766.87,13574.82,1291.11
1651,07/02/2020,7022.6,3146.91,4095.2,1053.03,23469.59,662.57,1340.25,10620.35,9811.0,44486.92,910.91,1534.15,7151.47,24478.32,1732.14,1437.4,742.53,826.61,44399.33,5289.93,616.46,11001.53,1849.86,1110.72,7466.7,2851.71,1210.15,4759.04,13513.81,1283.47
1652,10/02/2020,7012.5,3119.1,4101.8,1058.92,23209.5,654.8,1333.47,10608.73,9816.0,44538.59,902.98,1522.15,7065.53,24507.7,1719.64,1434.9,744.11,819.72,44290.53,5282.06,617.1,11039.78,1858.0,1111.12,7446.88,2850.06,1183.42,4749.79,13494.03,1287.05
1653,11/02/2020,7055.3,3181.44,4152.3,1060.47,23356.34,657.03,1351.88,10738.23,9882.6,44559.95,917.0,1518.12,7157.67,24688.89,,1435.74,744.84,831.97,45027.41,5339.48,623.85,11101.17,1884.13,1107.19,7499.44,2879.86,1197.98,4782.0,13627.84,1292.25
1654,12/02/2020,7088.2,3204.79,4184.27,1064.59,23402.04,669.3,1347.79,10685.71,9940.4,44482.4,917.56,1522.74,7204.97,24861.28,1718.92,1420.81,746.49,837.3,45338.37,5314.94,629.03,11089.24,1889.75,1102.94,7534.37,2895.59,1200.49,4818.03,13749.78,1298.76
1655,13/02/2020,7103.2,3195.5,4182.78,1063.57,23360.48,674.05,1345.14,10659.41,9909.8,44629.51,920.24,1504.56,7165.7,24892.15,1713.08,1401.28,745.01,832.07,45005.12,5331.96,629.14,11092.35,1883.02,1104.1,7452.03,2875.48,1205.41,4811.9,13745.43,1295.71
1656,14/02/2020,7130.2,3212.48,4185.44,1064.88,23345.11,673.87,1355.4,10669.29,9956.8,44905.98,922.3,1508.96,7171.1,24867.01,1702.87,1401.88,742.99,835.17,44999.68,5328.34,629.23,11128.81,1885.62,1102.93,7409.13,2895.06,1201.51,4799.31,13744.21,1294.78
1657,17/02/2020,7125.1,3210.1,4198.31,,23239.64,671.57,1354.48,10618.53,10022.2,45338.26,919.77,1507.34,7157.21,25120.54,1687.77,1412.99,744.45,834.59,45016.96,5397.46,629.17,11168.45,1888.35,1097.45,7433.25,2950.07,1207.92,4813.34,13783.89,1294.78
1658,18/02/2020,7113.7,3178.62,4164.5,1064.28,22830.34,668.35,1363.56,10468.63,10005.8,45547.15,911.82,1520.3,7155.88,25223.51,1665.71,1394.22,745.38,833.96,44974.11,5389.13,625.43,11146.28,1878.79,1096.92,7382.01,2924.4,1195.74,4793.61,13681.19,1289.3
1659,19/02/2020,7144.6,3198.33,4139.26,1068.28,22705.6,675.32,1376.67,10570.82,10083.6,46182.09,916.8,1540.61,7255.14,25477.55,1671.86,1392.58,745.97,842.48,44901.5,5435.85,629.2,11263.01,1900.28,1104.21,7457.02,2923.76,1191.96,4832.59,13789.0,1292.9
1660,20/02/2020,7162.5,3173.84,4119.04,1069.29,22762.37,672.26,1373.27,10520.5,9931.0,45792.07,913.08,1542.32,7235.63,25080.16,1674.48,1395.34,750.36,848.0,44774.54,5411.21,622.12,11154.53,1898.93,1097.16,7436.64,2978.18,1156.42,4794.12,13664.0,1292.12
1661,21/02/2020,7139.0,3149.39,4078.44,1062.86,22726.97,647.48,1361.53,10487.96,9886.2,45781.35,893.03,1556.75,7240.19,24773.15,1674.0,1405.66,749.96,842.74,44802.54,5387.0,617.33,11110.78,1879.1,1089.32,7403.92,2968.14,1168.29,4769.97,13579.33,1285.92
1662,24/02/2020,6978.3,3040.23,3917.64,1046.04,22242.96,635.89,1309.19,10126.48,9483.5,44381.32,818.35,1503.47,6925.19,23427.19,,1364.26,731.74,808.1,43818.07,5197.09,593.3,10712.84,1798.2,1058.69,7156.83,2930.03,1147.89,4591.43,13035.24,1246.24
1663,25/02/2020,6866.6,2970.26,3828.4,1023.72,21926.29,631.19,1286.2,9939.04,9250.8,43075.07,833.81,1473.16,6827.31,23090.44,1618.26,1339.95,727.1,805.9,43045.68,5078.36,582.71,10478.51,1769.14,1041.44,7017.88,2909.32,1143.65,4504.56,12790.49,1206.75
1664,26/02/2020,6708.1,2959.84,3830.34,1016.17,21602.23,623.76,1285.31,10011.72,9316.8,43521.91,811.34,1464.31,6832.11,23422.54,1606.17,1338.21,720.42,799.02,42737.28,5110.34,581.78,10512.15,1782.1,1032.25,7042.47,2901.67,1151.71,4509.64,12774.88,1195.64
1665,27/02/2020,6657.9,2845.94,3639.51,997.73,21410.35,597.14,1249.38,9733.56,8985.9,42679.4,768.83,1422.62,6569.6,22799.37,1568.06,1282.07,702.35,759.62,41607.42,4952.15,559.98,10205.46,1721.59,1002.24,6796.4,2912.04,1104.18,4363.05,12367.46,1145.86
1666,28/02/2020,6441.2,2787.39,3488.6,972.15,20748.06,588.74,1218.7,9447.44,8723.2,40229.64,720.35,1388.97,6397.37,21984.21,1510.87,1241.03,688.05,747.75,41324.31,4765.73,539.38,9831.03,1668.84,977.11,6580.61,2821.04,1059.94,4215.94,11890.35,1127.77
1667,02/03/2020,6391.5,2778.68,3523.24,988.97,21463.73,586.36,1230.64,9497.12,8741.5,41537.2,,1348.88,6387.52,21655.09,1525.87,1190.4,706.65,751.74,42167.24,4816.12,542.17,9950.83,1679.13,985.13,6654.89,2907.89,1073.1,4227.54,11857.87,1177.81
1668,03/03/2020,6435.7,2809.58,3575.13,979.43,21485.01,585.37,1265.27,9612.74,8811.6,43301.39,766.32,1392.8,6486.69,21748.2,1505.12,1205.43,715.45,774.88,42472.25,4890.02,550.22,10087.4,1694.56,1011.53,6718.2,2921.44,1112.07,4274.73,11985.39,1145.62
1669,04/03/2020,6325.4,2798.52,3597.98,1001.16,21807.93,595.87,1271.58,9650.39,8910.0,43327.92,770.54,1390.75,6538.6,21946.03,1502.5,1217.12,715.51,774.05,43404.76,4967.93,557.73,10251.39,1704.2,1007.24,6815.59,2947.57,1107.85,4330.02,12127.69,1194.11
1670,05/03/2020,6395.7,2720.96,3544.83,987.4,21607.34,583.92,1262.59,9488.71,8683.0,42607.98,728.17,1373.13,6447.68,21554.88,1515.71,1179.12,708.73,756.05,42344.86,4858.8,552.54,10143.57,1683.19,990.66,6705.43,3018.07,1118.15,4244.83,11944.72,1153.25
1671,06/03/2020,6216.2,2615.56,3435.09,965.55,21165.59,556.56,1227.15,9156.42,8375.6,41185.29,684.74,1315.78,6266.53,20799.89,1471.46,1142.87,694.78,722.73,41388.78,4671.5,531.29,9736.82,1629.0,962.89,6462.55,2964.83,1096.01,4070.41,11541.87,1133.48
1672,09/03/2020,5760.6,2379.93,3174.81,863.33,20239.11,453.77,1159.79,8484.03,7708.7,38075.83,593.07,1271.64,5864.7,18475.91,1388.97,1067.82,678.68,660.85,38730.56,4266.88,490.66,9196.6,1542.44,913.47,5965.77,2868.83,1035.24,3736.32,10625.02,1042.34
1673,10/03/2020,5939.6,2361.41,3155.6,893.62,20392.82,461.79,1143.17,8362.17,7461.5,38380.6,628.25,1292.43,5826.65,17870.18,1406.68,1015.36,682.29,662.58,39565.44,4237.23,484.7,9195.93,1533.79,912.76,5960.23,2924.22,1010.63,3679.28,10475.49,1087.45
1674,11/03/2020,5725.9,2305.95,3148.41,854.67,19949.9,429.02,1120.2,8279.59,7436.4,36536.24,602.48,1323.56,5691.44,17928.64,1385.12,1017.95,,640.56,38678.55,4217.44,484.16,9152.5,1511.96,885.1,5876.52,2888.36,1009.66,3650.58,10438.68,1032.79
1675,12/03/2020,5304.6,1991.22,2701.0,747.75,18725.03,364.3,1030.26,7432.91,6390.9,32317.89,538.55,1223.3,5125.94,14894.44,1327.88,923.44,618.39,586.22,36636.7,3805.92,432.1,8270.44,1352.13,815.74,5237.48,2841.98,936.4,3200.37,9161.13,929.67
1676,13/03/2020,5539.3,2000.76,2732.8,828.77,18896.25,376.32,1041.51,7323.16,6629.6,34189.09,551.97,1260.94,5148.43,15954.29,1261.7,949.59,625.42,609.37,38085.05,3837.38,432.85,8367.56,1376.46,825.15,5366.11,2798.77,956.05,3250.15,9232.08,1012.63
1677,16/03/2020,5002.0,1791.42,2535.58,745.79,16454.33,302.31,1017.31,6928.52,6107.2,32304.48,484.4,1203.77,4740.39,14980.34,1236.34,865.99,585.09,585.76,,3670.03,416.77,8227.08,1329.16,761.12,5151.08,2694.02,878.88,3047.49,8742.25,894.85
1678,17/03/2020,5293.4,1768.57,2528.77,767.52,16560.56,299.78,1032.59,7019.53,6498.5,31525.6,491.94,1206.01,4731.85,15314.77,1268.46,846.62,585.52,596.79,36862.84,3834.87,424.26,8493.04,1372.79,738.23,5294.9,2685.59,867.78,3118.74,8939.1,950.46
1679,18/03/2020,4953.2,1630.84,2576.21,714.74,14685.25,262.55,1007.04,6833.0,6274.8,29464.28,487.35,1193.35,4366.53,15120.48,1270.84,809.23,584.43,592.78,35532.74,3641.8,404.1,8338.74,1337.24,690.37,5080.58,2625.75,855.77,2949.24,8441.71,892.93
1680,19/03/2020,4782.9,1705.9,2636.02,742.03,15560.26,265.04,1015.93,7062.91,6395.8,29494.19,525.29,1228.04,4432.01,15466.97,1283.22,808.22,594.49,624.65,35143.63,3596.08,422.75,8782.24,1380.58,709.15,5151.61,2569.79,851.95,3034.89,8610.43,891.2
1681,20/03/2020,4816.6,1889.19,2771.49,721.98,15597.19,269.67,1031.37,7137.01,6443.3,30959.94,555.13,1247.27,4603.87,15731.85,,871.5,606.62,621.51,34269.51,3670.0,431.98,8623.86,1355.54,738.8,5190.78,2628.42,857.96,3196.27,8928.95,851.13
1682,23/03/2020,4546.0,1880.82,2664.1,687.27,14784.91,264.13,990.61,6841.78,6230.2,30848.56,513.07,1181.87,4470.97,15559.8,1292.01,817.68,594.18,591.03,32964.22,3600.0,423.72,8160.79,1292.27,738.28,4993.89,2559.62,842.46,3082.31,8741.15,814.98
1683,24/03/2020,4735.7,2034.3,2867.59,772.42,14798.57,269.48,1031.09,7278.83,6717.3,32614.56,552.45,1195.41,4781.29,16948.6,1333.1,878.87,599.84,622.11,34565.71,3881.64,461.73,8733.32,1383.88,794.74,5446.01,2639.38,892.86,3339.8,9700.57,893.82
1684,25/03/2020,4998.1,2017.93,2919.65,802.55,15738.52,315.93,1055.5,7597.21,6942.4,32690.45,,1228.07,4970.21,17243.68,1424.62,897.21,598.69,631.25,35536.7,3955.62,475.4,8989.16,1446.56,807.65,5688.2,2700.19,890.63,3475.19,9874.26,911.97
1685,26/03/2020,5113.3,2056.49,3004.43,816.23,16174.86,370.53,1086.43,7748.15,7033.2,32994.3,573.35,1278.3,5196.71,17369.38,1399.32,894.68,601.32,640.85,35706.57,4013.65,482.99,9203.98,1470.89,801.57,5815.73,2689.28,915.28,3565.47,10000.96,972.01
1686,27/03/2020,4842.4,1997.8,2862.79,772.12,16224.74,355.98,1075.92,7501.61,6777.9,32065.14,550.85,1283.43,4916.4,16822.59,1459.49,881.57,601.04,611.7,33799.49,3942.86,464.93,8996.37,1419.29,781.23,5510.33,2701.44,881.25,3414.93,9632.52,942.91
1687,30/03/2020,5181.4,1989.72,2826.94,798.6,16651.41,346.39,1104.65,7513.34,6659.9,31985.33,558.7,1276.04,4943.36,16872.41,1435.54,870.75,602.3,631.16,34199.97,3983.24,475.98,9174.39,1449.2,770.44,5563.74,2690.04,880.59,3424.75,9815.97,970.51
1688,31/03/2020,5076.8,2001.6,2901.58,819.89,17486.77,344.15,1126.5,7859.79,6785.4,33134.87,558.3,1290.05,5153.65,17050.94,1403.04,902.13,604.56,649.19,34554.53,4069.55,483.44,9311.92,1482.43,789.88,5671.96,2689.38,896.44,3444.49,9935.84,953.09
1689,01/04/2020,5258.6,1946.19,2839.42,787.95,17173.55,320.57,1120.47,7614.65,6579.4,32361.34,536.45,1271.1,4990.98,16544.97,1351.08,880.62,601.51,663.34,33691.88,3992.69,471.3,9168.98,1425.99,770.67,5454.57,2682.08,890.85,3303.23,9544.75,909.74
1690,02/04/2020,5154.3,1981.68,2895.4,800.81,17814.64,342.79,1114.05,7673.69,6574.1,32591.95,541.44,1268.5,4880.11,16834.03,1329.87,898.83,601.24,657.38,33590.62,3993.57,478.28,9270.96,1427.19,780.85,5480.22,2719.89,895.11,3317.69,9570.82,931.9
1691,03/04/2020,5067.5,1964.94,2857.05,792.2,18298.05,352.38,1129.3,7593.53,6581.6,32265.92,540.74,1266.16,4784.67,16384.35,1325.13,881.35,600.64,656.14,33075.41,3972.71,471.46,9242.44,1404.59,774.34,5415.5,2708.82,895.53,3262.43,9525.77,917.19
1692,06/04/2020,5286.8,2046.55,2969.8,831.47,18645.87,368.64,1142.94,7783.25,6844.3,32858.75,586.46,1295.65,5017.09,17039.31,1376.3,912.38,608.44,668.34,34381.56,4018.62,489.82,9462.34,1461.23,807.95,5582.39,,920.71,3416.2,10075.17,976.65
1693,07/04/2020,5252.3,2126.42,3033.57,830.58,18506.96,376.48,1159.79,8033.47,7002.0,32715.7,607.73,1328.48,5115.0,17411.72,1403.21,949.58,637.04,679.05,34526.31,4069.46,499.85,9514.6,1510.85,820.33,5704.45,2757.41,923.82,3492.6,10356.7,978.74
1694,08/04/2020,5206.9,2114.34,3055.32,846.79,18790.2,388.71,1151.31,8009.67,6951.8,32863.79,609.09,1331.62,5109.84,17380.82,1425.47,941.14,644.75,669.31,34567.78,4071.37,500.71,9432.39,1499.51,827.66,5677.73,2743.89,932.25,3499.45,10332.89,1018.16
1695,09/04/2020,5387.3,2184.06,3092.39,859.44,19134.03,387.16,,8103.05,7070.6,33761.87,607.29,,5289.18,17621.62,1416.98,937.4,651.32,,,4196.31,508.04,9452.83,1498.76,840.08,5842.66,2752.59,958.34,3557.79,10564.74,1040.12
